city,year,yield,station_id,MESS_DATUM,QN_3,FX,FM,QN_4,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
"Köln, kreisfreie Stadt",1995,5.7,2667,19950430,3.0,6.0,1.8,10,0.0,6.0,0.4,0.0,8.0,13.2,1009.0,12.4,91.0,15.9,10.6,10.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950501,3.0,4.9,1.4,10,0.0,0.0,3.3,0.0,4.7,11.5,1013.0,14.8,70.0,19.7,8.7,7.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950502,3.0,11.2,3.3,10,0.0,0.0,12.9,0.0,2.3,8.9,1015.4,15.1,53.0,21.7,7.3,4.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950503,3.0,10.1,2.9,10,0.0,0.0,13.1,0.0,2.7,8.4,1015.6,14.8,50.0,22.7,5.1,2.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950504,3.0,5.7,1.8,10,0.0,0.0,13.3,0.0,4.0,8.9,1013.5,17.2,49.0,26.0,4.9,2.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950505,3.0,5.2,2.0,10,0.0,0.0,13.4,0.0,3.7,8.5,1010.2,17.3,46.0,27.4,6.0,3.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950506,3.0,9.2,2.4,10,0.0,0.0,12.1,0.0,1.3,11.7,1005.9,16.2,64.0,25.2,7.4,5.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950507,3.0,6.5,2.1,10,0.0,0.0,12.0,0.0,1.3,11.7,1003.2,17.0,62.0,25.6,7.5,5.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950508,3.0,13.0,4.2,10,0.8,6.0,4.9,0.0,4.7,10.4,1000.6,14.5,59.0,19.8,11.4,9.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950509,3.0,14.0,4.2,10,2.2,6.0,1.9,0.0,6.7,9.5,1003.4,10.2,74.0,15.1,8.1,4.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950510,3.0,8.3,1.5,10,0.2,6.0,2.7,0.0,5.0,8.7,1002.6,8.2,78.0,14.4,5.7,3.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950511,3.0,6.7,2.1,10,0.0,0.0,4.2,0.0,5.7,8.6,995.4,10.0,71.0,14.8,4.7,2.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950512,3.0,10.0,2.7,10,0.0,0.0,2.0,0.0,7.0,8.7,988.5,11.0,69.0,16.7,2.0,0.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950513,3.0,15.4,5.7,10,0.2,6.0,0.0,0.0,6.7,7.5,995.1,7.8,72.0,11.2,6.6,6.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950514,3.0,11.1,3.9,10,0.0,6.0,7.2,0.0,4.0,6.1,1007.6,6.6,62.0,13.5,2.5,1.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950515,3.0,7.2,1.9,10,0.1,6.0,4.3,0.0,6.3,6.7,1003.9,10.2,56.0,15.1,2.4,0.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950516,3.0,8.2,2.6,10,7.6,6.0,4.9,0.0,7.3,8.1,995.9,13.0,56.0,18.1,4.0,3.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950517,3.0,17.8,4.5,10,8.7,8.0,1.4,0.0,7.3,11.4,987.5,11.8,80.0,17.4,9.8,9.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950518,3.0,15.8,4.3,10,5.9,6.0,0.0,0.0,7.3,9.0,994.3,7.8,83.0,10.3,6.8,8.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950519,3.0,12.2,1.6,10,0.0,0.0,9.7,0.0,3.3,7.6,1005.2,8.2,72.0,15.8,3.2,1.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950520,3.0,11.2,1.6,10,0.3,6.0,8.6,0.0,4.3,9.1,1012.3,11.0,72.0,17.4,1.7,0.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950521,3.0,7.3,2.5,10,0.0,0.0,4.4,0.0,3.7,8.8,1016.2,10.2,70.0,16.0,5.8,4.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950522,3.0,8.5,2.2,10,0.0,0.0,11.7,0.0,3.3,8.7,1009.3,14.0,56.0,20.0,1.9,-0.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950523,3.0,9.4,3.4,10,0.0,0.0,10.7,0.0,5.3,10.1,999.4,17.6,51.0,24.3,8.5,6.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950524,3.0,9.4,2.6,10,0.3,6.0,9.0,0.0,5.0,13.0,997.8,20.2,55.0,26.7,9.2,7.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950525,3.0,9.3,1.6,10,19.2,6.0,6.2,0.0,5.3,15.9,1000.1,19.6,71.0,26.3,14.1,13.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950526,3.0,6.6,1.9,10,2.5,6.0,2.2,0.0,7.0,15.1,1005.0,16.8,79.0,20.9,14.6,14.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950527,3.0,6.7,1.5,10,0.0,0.0,5.6,0.0,5.0,14.3,1006.6,17.2,74.0,22.2,12.6,12.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950528,3.0,9.0,3.8,10,4.3,6.0,9.7,0.0,5.7,14.5,1006.2,21.4,58.0,26.6,11.9,10.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950529,3.0,9.0,1.8,10,5.8,6.0,0.0,0.0,7.3,16.3,1006.4,15.1,92.0,21.3,13.9,14.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950530,3.0,7.2,1.7,10,0.2,6.0,0.4,0.0,7.7,13.3,1006.1,13.0,86.0,18.5,9.7,8.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950531,3.0,9.3,2.7,10,0.1,6.0,0.0,0.0,8.0,13.3,1004.1,15.4,76.0,17.9,8.9,7.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950601,3.0,9.1,3.8,10,0.0,6.0,2.7,0.0,4.7,11.3,1003.5,12.6,75.0,18.1,11.5,11.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950602,3.0,5.8,1.4,10,0.8,6.0,5.8,0.0,4.7,11.7,1003.9,13.5,77.0,18.5,5.7,3.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950603,3.0,11.0,1.6,10,5.9,6.0,6.6,0.0,6.0,11.6,1004.0,14.6,71.0,20.2,9.3,7.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950604,3.0,8.4,2.5,10,13.1,6.0,2.8,0.0,6.0,13.2,1003.5,13.3,85.0,19.4,11.5,11.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950605,3.0,8.2,1.7,10,2.6,6.0,2.2,0.0,7.0,13.0,1006.3,12.8,87.0,19.9,8.9,7.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950606,3.0,7.0,2.4,10,0.0,6.0,1.7,0.0,7.0,12.5,1009.4,13.3,81.0,18.1,10.8,10.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950607,3.0,12.9,2.9,10,9.1,6.0,0.7,0.0,7.0,12.9,1003.4,12.6,85.0,17.0,10.6,9.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950608,3.0,12.5,2.6,10,0.3,6.0,6.0,0.0,3.0,9.6,1004.0,10.8,73.0,16.9,5.2,3.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950609,3.0,11.2,3.4,10,10.3,6.0,0.4,0.0,7.3,10.2,1004.9,9.4,86.0,13.9,5.2,3.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950610,3.0,10.3,3.0,10,0.8,6.0,0.0,0.0,7.3,10.6,1001.1,10.3,84.0,13.5,7.9,7.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950611,3.0,5.8,1.5,10,0.2,6.0,0.2,0.0,7.0,10.6,998.4,11.4,77.0,14.2,9.0,8.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950612,3.0,8.9,1.9,10,4.4,6.0,4.3,0.0,6.3,11.1,999.3,12.2,78.0,16.5,6.6,4.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950613,3.0,6.6,2.1,10,1.5,6.0,0.7,0.0,7.3,12.5,1002.4,11.8,88.0,16.6,10.1,9.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950614,3.0,8.6,2.6,10,0.0,6.0,1.1,0.0,7.3,11.9,1004.5,12.5,81.0,16.9,10.8,10.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950615,3.0,8.7,2.8,10,9.2,6.0,0.0,0.0,8.0,11.0,1003.0,11.0,83.0,14.0,9.2,8.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950616,3.0,7.0,2.7,10,4.7,6.0,0.7,0.0,7.7,12.0,1002.1,11.6,89.0,15.3,9.1,8.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950617,3.0,10.7,2.6,10,7.3,6.0,0.0,0.0,8.0,12.6,998.9,13.2,82.0,16.8,9.7,8.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950618,3.0,7.2,2.6,10,1.0,6.0,1.2,0.0,7.7,15.2,1001.6,15.7,86.0,19.5,12.1,11.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950619,3.0,8.4,1.8,10,0.0,0.0,10.1,0.0,2.3,14.5,1007.9,17.6,71.0,24.0,12.5,11.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950620,3.0,7.9,2.1,10,0.0,6.0,12.0,0.0,4.7,16.6,1007.6,22.2,63.0,28.4,10.6,8.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950621,3.0,12.0,3.6,10,0.0,6.0,5.4,0.0,6.0,16.0,1010.7,18.3,72.0,25.8,15.8,16.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950622,3.0,11.3,4.3,10,0.0,6.0,5.4,0.0,5.7,10.0,1012.8,13.4,65.0,17.9,7.5,5.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950623,3.0,9.7,3.4,10,0.0,6.0,2.1,0.0,6.7,12.0,1008.7,14.7,72.0,18.3,10.3,9.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950624,3.0,11.8,3.3,10,0.2,6.0,8.6,0.0,4.3,12.2,1007.8,15.5,69.0,21.1,10.2,9.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950625,3.0,8.1,2.3,10,0.0,6.0,7.7,0.0,4.0,15.5,1010.9,19.1,71.0,25.8,14.7,12.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950626,3.0,9.2,2.4,10,0.0,0.0,14.3,0.0,0.3,16.3,1010.3,20.7,66.0,27.4,13.8,11.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950627,3.0,9.4,2.9,10,0.0,0.0,14.9,0.0,1.3,15.3,1007.7,23.0,55.0,29.8,12.9,10.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950628,3.0,9.2,2.2,10,0.0,0.0,14.5,0.0,0.3,14.7,1006.1,23.1,51.0,29.7,14.3,12.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950629,3.0,8.0,1.8,10,0.0,0.0,14.9,0.0,0.7,13.6,1004.9,21.6,55.0,29.5,11.3,9.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950630,3.0,5.3,1.1,10,0.0,0.0,15.0,0.0,1.3,13.5,1003.3,21.0,57.0,31.1,11.1,8.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950701,3.0,7.8,2.3,10,2.7,6.0,13.3,0.0,5.7,15.2,1002.2,22.0,59.0,28.9,11.4,10.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950702,3.0,9.4,2.4,10,48.2,6.0,0.4,0.0,8.0,19.2,993.8,18.2,90.0,22.7,15.7,15.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950703,3.0,12.0,3.2,10,5.9,6.0,4.2,0.0,6.0,16.4,990.8,17.6,79.0,24.0,15.1,14.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950704,3.0,9.8,3.5,10,0.0,0.0,4.6,0.0,7.3,12.3,1002.5,16.3,68.0,20.9,12.5,11.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950705,3.0,6.4,1.8,10,0.0,0.0,4.2,0.0,5.3,13.0,1008.0,16.0,72.0,22.2,10.5,9.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950706,3.0,6.0,1.4,10,0.0,0.0,11.4,0.0,3.7,14.7,1008.4,18.8,69.0,25.7,10.2,7.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950707,3.0,5.5,1.1,10,0.0,0.0,13.4,0.0,0.7,16.5,1007.1,21.2,67.0,28.7,12.4,10.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950708,3.0,6.5,1.6,10,0.0,0.0,11.9,0.0,1.7,18.6,1007.3,23.5,65.0,30.7,15.2,13.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950709,3.0,14.5,1.6,10,2.4,6.0,12.9,0.0,3.3,19.6,1006.2,23.9,67.0,32.7,15.9,13.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950710,3.0,7.6,1.4,10,0.0,0.0,13.3,0.0,0.7,19.6,1001.8,26.2,61.0,34.3,16.1,15.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950711,3.0,19.3,1.4,10,11.9,6.0,7.7,0.0,4.3,20.5,996.5,23.2,70.0,33.6,17.8,16.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950712,3.0,7.4,1.9,10,0.0,0.0,6.5,0.0,6.0,20.3,1000.1,21.7,79.0,28.1,16.2,15.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950713,3.0,4.7,1.5,10,0.0,0.0,10.7,0.0,4.0,19.2,1001.3,22.6,70.0,28.8,17.7,15.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950714,3.0,10.8,3.3,10,0.0,0.0,7.5,0.0,5.7,18.5,998.6,22.8,64.0,28.4,17.5,15.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950715,3.0,10.8,3.7,10,2.3,6.0,10.6,0.0,6.0,16.0,999.1,20.9,64.0,26.2,17.1,15.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950716,3.0,11.2,3.5,10,1.6,6.0,3.6,0.0,5.3,15.4,1000.9,18.2,72.0,23.4,15.9,14.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950717,3.0,8.4,2.2,10,4.6,6.0,1.5,0.0,7.3,16.6,1002.7,18.7,77.0,22.7,13.5,12.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950718,3.0,10.1,3.1,10,0.5,6.0,0.1,0.0,7.7,17.5,1005.1,19.4,78.0,21.6,16.1,15.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950719,3.0,8.8,2.5,10,0.0,0.0,4.6,0.0,4.3,20.1,1011.0,21.4,77.0,27.1,18.7,18.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950720,3.0,7.3,2.7,10,0.0,0.0,13.5,0.0,2.0,20.5,1006.6,25.7,64.0,31.4,16.9,14.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950721,3.0,8.0,2.1,10,0.0,6.0,11.6,0.0,2.7,22.2,1000.6,27.1,62.0,35.6,19.0,16.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950722,3.0,8.7,3.7,10,3.0,6.0,0.0,0.0,7.3,16.7,1005.2,17.7,80.0,26.9,16.5,19.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950723,3.0,6.7,1.1,10,0.0,0.0,12.4,0.0,1.0,12.3,1012.9,15.4,71.0,22.9,8.1,6.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950724,3.0,6.3,1.2,10,0.0,0.0,14.2,0.0,1.3,12.9,1010.6,18.6,62.0,27.1,8.1,6.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950725,3.0,7.2,1.9,10,0.0,0.0,14.0,0.0,0.3,14.0,1006.7,22.0,57.0,29.2,10.0,7.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950726,3.0,11.8,4.3,10,22.7,6.0,12.1,0.0,3.0,15.4,1001.5,25.8,48.0,32.3,16.2,12.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950727,3.0,26.3,2.5,10,7.5,6.0,3.2,0.0,6.7,19.6,1004.8,19.5,88.0,25.6,17.9,17.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950728,3.0,6.9,2.0,10,0.0,6.0,3.6,0.0,5.7,19.1,1007.1,20.4,80.0,24.5,16.9,16.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950729,3.0,5.5,1.4,10,0.0,0.0,9.6,0.0,3.3,18.9,1006.5,22.4,72.0,28.2,14.0,12.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950730,3.0,7.9,2.3,10,0.0,0.0,12.6,0.0,2.0,16.6,1004.2,24.0,58.0,30.2,16.0,14.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950731,3.0,9.1,2.5,10,0.0,0.0,13.6,0.0,0.7,15.7,1002.2,24.7,53.0,31.9,15.0,13.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950801,3.0,8.6,2.3,10,0.0,0.0,13.4,0.0,1.0,15.3,1002.9,25.9,48.0,32.9,14.8,12.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950802,3.0,7.6,2.9,10,0.0,0.0,13.6,0.0,0.7,11.7,1005.7,23.8,40.0,30.6,17.7,14.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950803,3.0,8.2,1.4,10,0.0,0.0,13.9,0.0,3.0,12.9,1004.0,21.4,53.0,30.1,12.8,8.7
"Köln, kreisfreie Stadt",1995,5.7,2667,19950804,3.0,8.5,2.3,10,0.0,0.0,13.0,0.0,1.0,15.2,1002.4,20.6,63.0,28.1,14.5,13.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950805,3.0,5.7,1.2,10,0.0,0.0,13.4,0.0,1.0,15.2,1004.5,22.7,59.0,30.8,12.0,10.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950806,3.0,6.6,2.0,10,0.0,0.0,12.1,0.0,2.3,15.1,1002.6,24.9,50.0,33.0,17.3,15.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950807,3.0,7.5,3.3,10,0.0,0.0,0.1,0.0,6.7,14.9,1004.7,16.6,76.0,22.7,14.6,17.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950808,3.0,7.4,2.3,10,0.0,0.0,9.5,0.0,3.3,12.6,1006.8,17.4,63.0,23.7,12.1,10.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950809,3.0,7.9,1.8,10,0.0,0.0,11.8,0.0,1.7,10.4,1008.5,20.8,46.0,28.4,10.2,7.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950810,3.0,8.5,2.5,10,0.0,0.0,13.9,0.0,1.3,11.0,1010.4,20.3,49.0,29.9,9.6,7.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950811,3.0,12.3,3.4,10,0.0,0.0,13.7,0.0,0.7,11.2,1009.9,23.9,41.0,32.1,11.8,11.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950812,3.0,6.2,1.6,10,0.3,6.0,11.3,0.0,6.0,13.8,1007.6,24.1,47.0,32.5,13.3,11.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950813,3.0,9.9,2.5,10,1.7,6.0,2.6,0.0,7.0,18.0,1006.0,20.7,73.0,27.6,18.3,17.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950814,3.0,11.5,2.9,10,0.0,0.0,3.8,0.0,4.7,13.6,1007.8,17.1,68.0,23.7,14.4,13.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950815,3.0,8.1,1.9,10,0.0,0.0,12.6,0.0,3.0,13.0,1010.0,18.4,64.0,26.0,8.3,6.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950816,3.0,9.5,2.2,10,0.0,0.0,6.3,0.0,5.7,15.2,1008.8,19.1,69.0,25.5,12.4,10.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950817,3.0,9.6,2.2,10,0.0,0.0,11.0,0.0,1.3,12.9,1006.8,20.2,56.0,28.8,11.8,9.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950818,3.0,9.8,2.2,10,0.0,0.0,12.3,0.0,0.3,14.2,1005.5,22.7,55.0,30.6,11.4,9.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950819,3.0,6.8,1.3,10,0.0,0.0,10.2,0.0,1.7,15.6,1004.6,22.6,60.0,32.5,14.6,12.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950820,3.0,8.2,1.3,10,0.2,6.0,5.1,0.0,6.3,19.8,1005.9,20.3,83.0,29.1,14.4,13.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950821,3.0,7.6,2.1,10,0.0,0.0,10.1,0.0,2.3,13.8,1007.0,20.3,62.0,29.3,14.2,12.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950822,3.0,7.7,1.6,10,0.0,0.0,10.8,0.0,0.7,16.2,1003.5,23.8,60.0,31.6,13.3,11.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950823,3.0,8.4,1.8,10,0.5,6.0,1.3,0.0,5.0,18.9,999.8,20.0,79.0,24.4,15.1,13.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950824,3.0,9.1,2.5,10,0.0,6.0,3.8,0.0,5.7,15.7,1001.6,18.5,70.0,25.8,15.2,16.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950825,3.0,13.6,4.0,10,2.9,6.0,1.3,0.0,7.3,16.2,999.0,18.8,74.0,24.2,13.5,11.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950826,3.0,10.8,4.0,10,2.7,6.0,2.7,0.0,6.7,14.5,1002.8,17.4,72.0,22.2,15.4,14.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950827,3.0,20.3,3.7,10,1.8,6.0,0.1,0.0,7.7,13.7,998.9,14.6,80.0,19.8,11.9,13.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950828,3.0,15.7,4.3,10,3.7,6.0,2.9,0.0,5.7,12.3,1000.8,13.0,81.0,20.8,8.9,7.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950829,3.0,12.1,4.3,10,2.3,6.0,2.0,0.0,6.7,11.8,1005.0,12.3,79.0,17.0,10.0,10.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950830,3.0,9.7,3.1,10,0.0,0.0,5.9,0.0,5.0,10.4,1009.7,12.4,73.0,19.7,9.1,7.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950831,3.0,8.0,2.1,10,0.0,6.0,3.9,0.0,5.3,10.3,1008.3,12.4,73.0,17.7,5.5,3.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950901,3.0,12.7,4.9,10,4.2,6.0,4.1,0.0,6.0,11.4,1003.2,16.0,65.0,22.0,9.4,7.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950902,3.0,8.8,2.1,10,13.6,6.0,0.0,0.0,8.0,14.7,1000.7,14.3,90.0,16.7,12.1,12.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950903,3.0,11.2,1.7,10,4.2,6.0,1.6,0.0,6.3,12.8,994.6,11.8,89.0,19.0,9.6,12.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950904,3.0,12.8,3.3,10,0.6,6.0,3.3,0.0,5.0,11.2,992.8,13.2,75.0,19.0,7.1,5.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950905,3.0,11.1,3.1,10,8.8,6.0,2.1,0.0,7.3,13.2,992.1,13.5,83.0,18.3,11.2,9.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950906,3.0,8.3,3.0,10,0.8,6.0,5.1,0.0,4.3,10.9,992.0,15.0,68.0,21.2,10.0,8.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950907,3.0,12.3,5.6,10,0.1,6.0,2.2,0.0,6.0,13.9,985.0,15.4,79.0,21.3,12.9,11.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950908,3.0,16.9,7.4,10,4.0,6.0,0.1,0.0,7.3,14.8,983.9,16.9,76.0,19.5,13.8,12.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950909,3.0,13.1,4.7,10,0.0,6.0,1.1,0.0,6.7,12.6,998.3,15.1,72.0,19.8,13.5,12.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950910,3.0,7.5,3.4,10,3.7,6.0,1.9,0.0,7.3,12.7,998.4,17.6,65.0,22.8,12.7,10.5
"Köln, kreisfreie Stadt",1995,5.7,2667,19950911,3.0,12.9,4.4,10,1.5,6.0,1.6,0.0,5.7,14.6,997.6,15.0,84.0,21.3,13.7,13.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950912,3.0,6.9,2.6,10,0.5,6.0,4.9,0.0,6.3,13.5,1003.8,15.2,78.0,20.9,10.4,8.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950913,3.0,6.3,2.1,10,6.4,6.0,0.0,0.0,8.0,14.7,1001.0,14.2,90.0,17.0,12.5,12.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950914,3.0,7.6,2.1,10,0.0,0.0,6.6,0.0,4.3,11.6,1000.1,13.6,74.0,20.5,11.0,12.0
"Köln, kreisfreie Stadt",1995,5.7,2667,19950915,3.0,11.4,2.6,10,2.1,6.0,2.0,0.0,5.3,12.7,997.0,12.0,89.0,17.4,8.7,6.6
"Köln, kreisfreie Stadt",1995,5.7,2667,19950916,3.0,9.0,3.5,10,3.6,6.0,2.1,0.0,5.3,13.0,997.8,13.8,81.0,19.6,10.9,9.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950917,3.0,6.7,2.4,10,0.0,0.0,6.1,0.0,4.7,13.4,1004.0,15.1,79.0,21.5,11.0,9.1
"Köln, kreisfreie Stadt",1995,5.7,2667,19950918,3.0,8.3,2.2,10,0.0,0.0,3.5,0.0,5.3,13.4,1006.3,16.8,70.0,21.0,9.7,7.2
"Köln, kreisfreie Stadt",1995,5.7,2667,19950919,3.0,10.0,2.9,10,0.0,0.0,7.0,0.0,7.3,12.1,999.8,15.4,71.0,21.7,8.8,6.8
"Köln, kreisfreie Stadt",1995,5.7,2667,19950920,3.0,11.5,4.3,10,0.0,0.0,0.0,0.0,8.0,10.8,999.4,12.8,73.0,14.7,11.4,11.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950921,3.0,6.8,2.3,10,0.0,6.0,4.8,0.0,5.3,11.9,1007.5,13.7,78.0,18.4,8.4,6.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950922,3.0,7.3,1.7,10,0.1,6.0,1.2,0.0,7.3,13.8,1010.2,14.8,82.0,19.5,13.0,12.4
"Köln, kreisfreie Stadt",1995,5.7,2667,19950923,3.0,3.1,1.0,10,0.0,0.0,0.6,0.0,6.7,13.1,1010.5,12.8,86.0,17.1,11.2,9.3
"Köln, kreisfreie Stadt",1995,5.7,2667,19950924,3.0,11.5,3.8,10,1.6,6.0,1.6,0.0,6.7,13.2,999.4,13.6,84.0,18.6,11.1,9.9
"Köln, kreisfreie Stadt",1995,5.7,2667,19950925,3.0,5.8,1.5,10,0.0,6.0,0.9,0.0,6.0,12.6,1006.2,12.8,84.0,17.1,11.2,11.0
